title,body,label,url
Eliminating recursive locks in SB could allow for using more efficient resource,"**Describe the request**
Recursive locks possible in the following code (may also be in other locations):

https://github.com/nasa/cFE/blob/dc3d62b37d2bacd8fe23f66ff7b64025ac7d0751/fsw/cfe-core/src/sb/cfe_sb_api.c#L1110-L1113
https://github.com/nasa/cFE/blob/dc3d62b37d2bacd8fe23f66ff7b64025ac7d0751/fsw/cfe-core/src/sb/cfe_sb_api.c#L1121-L1124
https://github.com/nasa/cFE/blob/dc3d62b37d2bacd8fe23f66ff7b64025ac7d0751/fsw/cfe-core/src/sb/cfe_sb_task.c#L1172-L1173
https://github.com/nasa/cFE/blob/dc3d62b37d2bacd8fe23f66ff7b64025ac7d0751/fsw/cfe-core/src/sb/cfe_sb_task.c#L1200-L1201

Related - the locking in the SendPrevSubs command handling doesn't look like it really helps since it has to unlock to send the message (same issues as the commands to record route/map info to file), typical use case is to enable subscription reporting, then send all previous subscriptions so may make sense to refactor (and possibly throttle).

**To Reproduce**
Clear filters on the debug messages and trigger (I stopped SAMPLE_APP to cause the pipe deletion), or just subscribe and unsubscribe twice to trigger CFE_SB_UNSUB_NO_SUBS_EID.

**Expected behavior**
Avoiding recursive lock could allow for using a more efficient resource on platforms where it's supported.

**Code snips**
See above.

**System observed on:**
From code analysis, tested on Ubuntu 18.04.

**Additional context**
From analysis during #928 and #947 

**Reporter Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/cFE/issues/948
Wrong token name used in accept call,"https://github.com/nasa/osal/blob/afb5f7ba3ea48823e44490ce4258aa92a073087f/src/os/shared/src/osapi-sockets.c#L269

This is a bug. I think it should be conn_token.. not sock_token",bug,https://github.com/nasa/osal/issues/969
Remove references to LRO,"**Describe the bug**
Need to clean up multiple references to LRO heritage in source code

**To Reproduce**
See source code; ctrl-f lro shouls find multile occurences.

**Expected behavior**
No references to specific missions.

**Code snips**
```
/*
**  This program calculates the CRC of a given file using the same
**  algorithm as the LRO spacecraft cFE Table Services flight software uses.
*/

/*
**             Function Prologue
**
** Function: CFE_ES_CalculateCRC  (taken directly from lro-cfe-4.2.1 delivery - 2/4/09)
**
** Purpose:  Perform a CRC calculation on a range of memory.
**
*/

```

**System observed on:**
Source code

**Additional context**
None

**Reporter Info**
Gerardo E. Cruz-Ortiz, NASA-GSFC
",non-bug,https://github.com/nasa/tblCRCTool/issues/20
Repetitive AppID lookups in CFE_SB_SendMsgFull,"**Describe the bug**
SB has some code to filter an app's own messages via `CFE_SB_PIPEOPTS_IGNOREMINE`.   This gets the appid and compares to the AppID of the pipe creator, and skips the destination if its a match:

https://github.com/nasa/cFE/blob/8a7dc8f2e434889287973c41d4a5cb4a48f48b44/fsw/cfe-core/src/sb/cfe_sb_api.c#L1359-L1369

The problem is that this is ""inside the loop"" of all destinations in the routing entry.  So it will (potentially) call `CFE_ES_GetAppId()` multiple times.  This also creates a double locking situation, because the SB lock is being held at the time this executes, and the ES lock needs to be acquired by `CFE_ES_GetAppId()`

**Expected behavior**
Code should query the caller AppID early, before taking the SB lock.

**Additional context**
The code works but is inefficient, and double locking is a potential deadlock.

**Reporter Info**
Joseph Hickey, Vantage Systems, Inc.
",bug,https://github.com/nasa/cFE/issues/923
MCP750 Causes cES1702.2 and cES1703.2 Requirement Failures on VxWorks 6.9,"Although the mcp750 vxworks PSP directory is named ""mcp750-vxworks6.4"", this implementation should support all 6.x versions of VxWorks.  It was found the CFE_PSP_SetDefaultExceptionEnvironment function defined in cfe_psp_exception.c does not set all the required flags in order to produce a task restart following a CPU or Float Point exception produced via task running under 6.9.  The Recoverable Interrupt flag (_PPC_MSR_RI) is missing in the call to vxMsrSet.  It was recommended by WindRiver to update how we setup the default exception environment using the vxMsrGet call.  The following code will resolve the issue in vxworks 6.9 and will also not affect 6.4 from producing the desired behavior:

vxMsrSet(vxMsrGet() |_PPC_MSR_FE0|_PPC_MSR_FE1|_PPC_MSR_EE|_PPC_MSR_FP|_PPC_MSR_ME|_PPC_MSR_DR);
       
vxFpscrSet(vxFpscrGet() | _PPC_FPSCR_VE | _PPC_FPSCR_OE|_PPC_FPSCR_NI|_PPC_FPSCR_ZE);

vxFpscrSet(vxFpscrGet() | _PPC_FPSCR_XE | _PPC_FPSCR_UE );
",non-bug,https://github.com/nasa/PSP/issues/77
CFE_SB_TimeStampMsg in ut_sb_stubs.c does not record MsgPtr argument value,"**Describe the bug**
The value passed into CFE_SB_TimeStampMsg cannot be checked because the context value is not put into the UT_Stub_CopyFromLocal function.  

**To Reproduce**
Write a unit test that attempts to check this value by setting up UT_SetDataBuffer.
Test fails because the value was never saved so it will not equal the expected value.

**Expected behavior**
UT_SetDataBuffer when used for CFE_SB_TimeStampMsg will copy the argument value from local (UT_Stub_CopyFromLocal).

**Code snips**
Current code:
```
void CFE_SB_TimeStampMsg(CFE_SB_MsgPtr_t MsgPtr)
{
    UT_DEFAULT_IMPL(CFE_SB_TimeStampMsg);
}
```

**System observed on:**
 - Hardware : PC
 - OS: RHEL7 - 3.10.0-1062.1.2.el7.x86_64
 - Versions cFE 6.7

**Additional context**
Add any other context about the problem here.

**Reporter Info**
Full name and company/organization if applicable
",bug,https://github.com/nasa/cFE/issues/747
"CFE ES ""StartupSyncSemaphore"" subject to multiple race conditions","The ""Startup Sync"" mechanisms are based on a binary semaphore, a boolean flag, and a counter.

The handling of these various separate entities leaves several opportunities for race conditions to occur. At a minimum, this could cause ""WaitForStarupSync"" to pend incorrectly, but could have other more serious side effects (unknown) depending on how the apps are using this.

This is one problem that the EVA team at GRC are experiencing while deploying CFS on the Xilinx Microblaze platform.
",bug,https://github.com/nasa/cFE/issues/71
Add helper for `CFE_SB_Write*InfoCmd` to implement common logic,"**Is your feature request related to a problem? Please describe.**
Repeated logic/pattern in `CFE_SB_WriteRouteInfoCmd`, `CFE_SB_WriteMapInfoCmd`, and `CFE_SB_WritePipeInfoCmd`.

**Describe the solution you'd like**
Put common logic in a helper, pass in info.

**Describe alternatives you've considered**
Might even be able to make a generic function in #994 for all apps/services to use since it's likely a very common pattern.

**Additional context**
Code review

**Requester Info**
Jacob Hageman - NASA/GSFC
",non-bug,https://github.com/nasa/cFE/issues/1473
Publish html version of users guide and leverage github pages,"**Is your feature request related to a problem? Please describe.**
The current deploy of the documentation is a pdf that while useful, could be better implemented as a webpage which doxygen already generates.

**Describe the solution you'd like**
Leverage github pages to host a ""live"" version of the users guide.

**Describe alternatives you've considered**
figure out how to get doxygen to generate markdown instead of html and use Jekyll or another static site generator


**Requester Info**
Gerardo E. Cruz-Ortiz, NASA-GSFC
",non-bug,https://github.com/nasa/cFS/issues/105
Add Contributing Guide,"**Is your feature request related to a problem? Please describe.**
Add a contributing guide for the sch_lab repo. 

**Describe the solution you'd like**
Create a contributing guide markdown file. In the guide, add a link to the cFS contributing guide. 

**Requester Info**
Ariel Adams, ASRC Federal
",non-bug,https://github.com/nasa/sch_lab/issues/72
Return OS_ERROR if `OS_ObjectIdGetById` fails in vxworks `OS_ShellOutputToFile_Impl`,"**Is your feature request related to a problem? Please describe.**
Coverage test highlights somewhat unexpected behavior in the VxWorks `OS_ShellOutputToFile_impl` where it will still return success if `OS_ObjectIdGetById` doesn't return OS_SUCCESS.  There isn't a real case where `OS_ObjectIdGetById` would fail that I know of, but the logic is a bit strange.
https://github.com/nasa/osal/blob/cb95655f1743890835a10847439380b5ef7e31a0/src/os/vxworks/src/os-impl-shell.c#L79-L102

**Describe the solution you'd like**
Return OS_ERROR if there is an error.

**Describe alternatives you've considered**
None

**Additional context**
None

**Requester Info**
Jacob Hageman - NASA/GSFC
",non-bug,https://github.com/nasa/osal/issues/1102
cFE time service should be endian-neutral,"Currently the cFE time service assumes time messages are in platform-endian format, which will cause headaches in mixed-endian environments. cFE time messages should standardize on one byte ordering (I suggest network-order, aka big-endian).",bug,https://github.com/nasa/cFE/issues/231
Redundant Initializations,"If a variable is declared and initialized, then a value is
immediately stored in it, we get a warning. The redundant
initializer did not need to be added and we are removing them.
",bug,https://github.com/nasa/cFE/issues/181
Table Services Task Pipe Function Incorrectly Handling Commands,"When calling the appropriate command message handler, the Table Services TaskPipe function is failing to pass the entire message to the command processing function, resulting in a truncated message.",bug,https://github.com/nasa/cFE/issues/247
Attitude control,I am looking for the Attitude Control System or GN&C. Is there any documentation that can point me to where the code is?,non-bug,https://github.com/nasa/cFS/issues/124
Enhanced versioning reporting updates,"GitHub repos don't include the name in the tag (since each repo is separate), so the git describe with --match ""${NAME}*"" comes up blank.  The most recent tag in every branch (babelfish and github) is legit, so no need to filter.

Recommend removing this match, and including the names in the print string:

As in: CFE: %s, OSAL: %s

Looks like MISSION_PSPMODULES is not coming through as expected, suggest adding PSP: %s?",bug,https://github.com/nasa/cFE/issues/348
